"d","test1"
94.5,2.375405
95.0,2.387511
95.5,2.399614
96.0,2.411713
96.5,2.423808
97.0,2.435900
97.5,2.447988
98.0,2.460072
98.5,2.472152
99.0,2.484228
99.5,2.496301
100.0,2.508370
100.5,2.520435
101.0,2.532497
101.5,2.544556
102.0,2.556612
102.5,2.568666
103.0,2.580715
103.5,2.592762
104.0,2.604805
104.5,2.616844
105.0,2.628881
105.5,2.640913
106.0,2.652943
106.5,2.664968
107.0,2.676992
107.5,2.689012
108.0,2.701030
108.5,2.713044
109.0,2.725056
109.5,2.737065
110.0,2.749070
110.5,2.761068
111.0,2.773062
111.5,2.785052
112.0,2.797040
112.5,2.809025
113.0,2.821007
113.5,2.832987
114.0,2.844964
114.5,2.856940
115.0,2.868914
115.5,2.880886
116.0,2.892856
116.5,2.904824
117.0,2.916789
117.5,2.928752
118.0,2.940712
118.5,2.952669
119.0,2.964623
119.5,2.976576
120.0,2.988525
120.5,3.000473
121.0,3.012417
121.5,3.024359
122.0,3.036299
122.5,3.048236
123.0,3.060171
123.5,3.072104
124.0,3.084035
124.5,3.095964
125.0,3.107890
125.5,3.119814
126.0,3.131736
126.5,3.143654
127.0,3.155569
127.5,3.167482
128.0,3.179392
128.5,3.191300
129.0,3.203206
129.5,3.215109
130.0,3.227010
130.5,3.238909
131.0,3.250803
131.5,3.262692
132.0,3.274578
132.5,3.286462
133.0,3.298343
133.5,3.310222
134.0,3.322098
134.5,3.333972
135.0,3.345843
135.5,3.357713
136.0,3.369580
136.5,3.381445
137.0,3.393308
137.5,3.405169
138.0,3.417028
138.5,3.428884
139.0,3.440736
139.5,3.452586
140.0,3.464434
140.5,3.476278
141.0,3.488119
141.5,3.499953
142.0,3.511784
142.5,3.523617
143.0,3.535453
143.5,3.547292
144.0,3.559134
144.5,3.570978
145.0,3.582825
145.5,3.594675
146.0,3.606528
146.5,3.618382
147.0,3.630239
147.5,3.642097
148.0,3.653955
148.5,3.665812
149.0,3.677668
149.5,3.689521
150.0,3.701370
150.5,3.713214
151.0,3.725054
151.5,3.736888
152.0,3.748714
152.5,3.760536
153.0,3.772352
153.5,3.784163
154.0,3.795970
154.5,3.807772
155.0,3.819569
155.5,3.831360
156.0,3.843147
156.5,3.854928
157.0,3.866706
157.5,3.878479
158.0,3.890249
158.5,3.902020
159.0,3.913788
159.5,3.925555
160.0,3.937318
160.5,3.949080
161.0,3.960839
161.5,3.972595
162.0,3.984345
162.5,3.996080
163.0,4.007810
163.5,4.019538
164.0,4.031263
164.5,4.042986
165.0,4.054707
165.5,4.066425
166.0,4.078141
166.5,4.089855
167.0,4.101566
167.5,4.113275
168.0,4.124980
168.5,4.136683
169.0,4.148385
169.5,4.160083
170.0,4.171779
170.5,4.183473
171.0,4.195164
171.5,4.206853
172.0,4.218540
172.5,4.230221
173.0,4.241887
173.5,4.253548
174.0,4.265207
174.5,4.276864
175.0,4.288518
175.5,4.300170
176.0,4.311819
176.5,4.323465
177.0,4.335109
177.5,4.346749
178.0,4.358387
178.5,4.370022
179.0,4.381655
179.5,4.393285
180.0,4.404913
180.5,4.416538
181.0,4.428160
181.5,4.439781
182.0,4.451398
182.5,4.463013
183.0,4.474621
183.5,4.486213
184.0,4.497799
184.5,4.509383
185.0,4.520964
185.5,4.532541
186.0,4.544116
186.5,4.555690
187.0,4.567260
187.5,4.578828
188.0,4.590393
188.5,4.601956
189.0,4.613516
189.5,4.625072
190.0,4.636626
190.5,4.648177
191.0,4.659723
191.5,4.671268
192.0,4.682808
192.5,4.694346
193.0,4.705882
193.5,4.717413
194.0,4.728931
194.5,4.740443
195.0,4.751952
195.5,4.763458
196.0,4.774961
196.5,4.786462
197.0,4.797960
197.5,4.809455
198.0,4.820947
198.5,4.832437
199.0,4.843923
199.5,4.855406
200.0,4.866887
200.5,4.878364
201.0,4.889839
201.5,4.901310
202.0,4.912780
202.5,4.924246
203.0,4.935710
203.5,4.947172
204.0,4.958630
204.5,4.970084
205.0,4.981535
205.5,4.992983
206.0,5.004428
206.5,5.015871
207.0,5.027311
207.5,5.038748
208.0,5.050183
208.5,5.061615
209.0,5.073045
209.5,5.084473
210.0,5.095899
210.5,5.107322
211.0,5.118743
211.5,5.130162
212.0,5.141578
212.5,5.152991
213.0,5.164401
213.5,5.175807
214.0,5.187212
214.5,5.198610
215.0,5.209996
215.5,5.221375
216.0,5.232753
216.5,5.244128
217.0,5.255501
217.5,5.266872
218.0,5.278241
218.5,5.289608
219.0,5.300972
219.5,5.312334
220.0,5.323692
220.5,5.335049
221.0,5.346404
221.5,5.357756
222.0,5.369106
222.5,5.380454
223.0,5.391799
223.5,5.403142
224.0,5.414484
224.5,5.425823
225.0,5.437152
225.5,5.448462
226.0,5.459761
226.5,5.471059
227.0,5.482356
227.5,5.493650
228.0,5.504942
228.5,5.516232
229.0,5.527519
229.5,5.538805
230.0,5.550090
230.5,5.561372
231.0,5.572652
231.5,5.583931
232.0,5.595208
232.5,5.606483
233.0,5.617756
233.5,5.629027
234.0,5.640295
234.5,5.651562
235.0,5.662826
235.5,5.674081
236.0,5.685308
236.5,5.696523
237.0,5.707739
237.5,5.718954
238.0,5.730168
238.5,5.741383
239.0,5.752596
239.5,5.763808
240.0,5.775020
240.5,5.786230
241.0,5.797439
241.5,5.808646
242.0,5.819852
242.5,5.831057
243.0,5.842261
243.5,5.853463
244.0,5.864664
244.5,5.875865
245.0,5.887064
245.5,5.898263
246.0,5.909459
246.5,5.920647
247.0,5.931833
247.5,5.943019
248.0,5.954206
248.5,5.965394
249.0,5.976582
249.5,5.987770
250.0,5.998958
250.5,6.010147
251.0,6.021336
251.5,6.032524
252.0,6.043712
252.5,6.054901
253.0,6.066089
253.5,6.077278
254.0,6.088468
254.5,6.099657
255.0,6.110847
255.5,6.122037
256.0,6.133226
256.5,6.144418
257.0,6.155621
257.5,6.166832
258.0,6.178044
258.5,6.189256
259.0,6.200469
259.5,6.211684
260.0,6.222899
260.5,6.234115
261.0,6.245333
261.5,6.256551
262.0,6.267770
262.5,6.278990
263.0,6.290210
263.5,6.301430
264.0,6.312649
264.5,6.323869
265.0,6.335090
265.5,6.346310
266.0,6.357531
266.5,6.368752
267.0,6.379973
267.5,6.391206
268.0,6.402448
268.5,6.413691
269.0,6.424933
269.5,6.436177
270.0,6.447420
270.5,6.458663
271.0,6.469907
271.5,6.481152
272.0,6.492396
272.5,6.503640
273.0,6.514884
273.5,6.526128
274.0,6.537373
274.5,6.548617
275.0,6.559861
275.5,6.571106
276.0,6.582350
276.5,6.593596
277.0,6.604841
277.5,6.616086
278.0,6.627336
278.5,6.638592
279.0,6.649848
279.5,6.661103
280.0,6.672357
280.5,6.683610
281.0,6.694862
281.5,6.706114
282.0,6.717366
282.5,6.728618
283.0,6.739869
283.5,6.751120
284.0,6.762371
284.5,6.773621
285.0,6.784872
285.5,6.796123
286.0,6.807373
286.5,6.818623
287.0,6.829873
287.5,6.841123
288.0,6.852373
288.5,6.863622
289.0,6.874870
289.5,6.886118
290.0,6.897367
290.5,6.908616
291.0,6.919865
291.5,6.931115
292.0,6.942366
292.5,6.953617
293.0,6.964869
293.5,6.976120
294.0,6.987373
294.5,6.998625
295.0,7.009878
295.5,7.021132
296.0,7.032385
296.5,7.043640
297.0,7.054895
297.5,7.066151
298.0,7.077408
298.5,7.088666
299.0,7.099924
299.5,7.111178
300.0,7.122431
300.5,7.133685
301.0,7.144940
301.5,7.156197
302.0,7.167454
302.5,7.178712
303.0,7.189973
303.5,7.201233
304.0,7.212496
304.5,7.223760
305.0,7.235024
305.5,7.246290
306.0,7.257556
306.5,7.268824
307.0,7.280091
307.5,7.291360
308.0,7.302630
308.5,7.313900
309.0,7.325173
309.5,7.336445
310.0,7.347713
310.5,7.358978
311.0,7.370245
311.5,7.381512
312.0,7.392781
312.5,7.404051
313.0,7.415324
313.5,7.426597
314.0,7.437873
314.5,7.449149
315.0,7.460426
315.5,7.471705
316.0,7.482986
316.5,7.494268
317.0,7.505551
317.5,7.516837
318.0,7.528123
318.5,7.539412
319.0,7.550702
319.5,7.561993
320.0,7.573286
320.5,7.584576
321.0,7.595861
321.5,7.607148
322.0,7.618434
322.5,7.629722
323.0,7.641009
323.5,7.652297
324.0,7.663586
324.5,7.674876
325.0,7.686166
325.5,7.697458
326.0,7.708751
326.5,7.720045
327.0,7.731340
327.5,7.742638
328.0,7.753938
328.5,7.765239
329.0,7.776543
329.5,7.787848
330.0,7.799155
330.5,7.810463
331.0,7.821772
331.5,7.833071
332.0,7.844370
332.5,7.855669
333.0,7.866967
333.5,7.878264
334.0,7.889562
334.5,7.900861
335.0,7.912163
335.5,7.923467
336.0,7.934774
336.5,7.946082
337.0,7.957389
337.5,7.968697
338.0,7.980002
338.5,7.991307
339.0,8.002612
339.5,8.013919
340.0,8.025227
340.5,8.036536
341.0,8.047847
341.5,8.059159
342.0,8.070466
342.5,8.081774
343.0,8.093081
343.5,8.104389
344.0,8.115698
344.5,8.127007
345.0,8.138314
345.5,8.149622
346.0,8.160929
346.5,8.172235
347.0,8.183542
347.5,8.194850
348.0,8.206157
348.5,8.217464
349.0,8.228773
349.5,8.240084
350.0,8.251395
350.5,8.262709
351.0,8.274024
351.5,8.285341
352.0,8.296659
352.5,8.307977
353.0,8.319292
353.5,8.330606
354.0,8.341919
354.5,8.353230
355.0,8.364542
355.5,8.375854
356.0,8.387167
356.5,8.398482
357.0,8.409801
357.5,8.421122
358.0,8.432445
358.5,8.443768
359.0,8.455091
359.5,8.466413
360.0,8.477734
360.5,8.489055
361.0,8.500376
361.5,8.511700
362.0,8.523026
362.5,8.534352
363.0,8.545680
363.5,8.557009
364.0,8.568338
364.5,8.579670
365.0,8.591002
365.5,8.602335
366.0,8.613667
366.5,8.624999
367.0,8.636332
367.5,8.647662
368.0,8.658993
368.5,8.670323
369.0,8.681653
369.5,8.692984
370.0,8.704317
370.5,8.715652
371.0,8.726988
371.5,8.738326
372.0,8.749668
372.5,8.761010
373.0,8.772352
373.5,8.783690
374.0,8.795026
374.5,8.806361
375.0,8.817696
375.5,8.829031
376.0,8.840370
376.5,8.851711
377.0,8.863056
377.5,8.874402
378.0,8.885751
378.5,8.897103
379.0,8.908463
379.5,8.919831
380.0,8.931211
380.5,8.942609
381.0,8.954024
381.5,8.965459
382.0,8.976914
382.5,8.988390
383.0,8.999886
383.5,9.011401
384.0,9.022940
384.5,9.034501
385.0,9.046083
385.5,9.057686
386.0,9.069310
386.5,9.080956
387.0,9.092627
387.5,9.104324
388.0,9.116050
388.5,9.127805
389.0,9.139587
389.5,9.151400
390.0,9.163244
390.5,9.175119
391.0,9.187025
391.5,9.198960
392.0,9.210924
392.5,9.222920
393.0,9.234944
393.5,9.246995
394.0,9.259076
394.5,9.271184
395.0,9.283322
395.5,9.295499
396.0,9.307720
396.5,9.319986
397.0,9.332293
397.5,9.344633
398.0,9.357003
398.5,9.369404
399.0,9.381841
399.5,9.394323
400.0,9.406850
400.5,9.419419
401.0,9.432031
401.5,9.444685
402.0,9.457379
402.5,9.470105
403.0,9.482861
403.5,9.495643
404.0,9.508450
404.5,9.521282
405.0,9.534144
405.5,9.547038
406.0,9.559965
406.5,9.572931
407.0,9.585943
407.5,9.599003
408.0,9.612111
408.5,9.625278
409.0,9.638499
409.5,9.651779
410.0,9.665120
410.5,9.678506
411.0,9.691930
411.5,9.705399
412.0,9.718901
412.5,9.732436
413.0,9.746008
413.5,9.759611
414.0,9.773248
414.5,9.786922
415.0,9.800636
415.5,9.814404
416.0,9.828227
416.5,9.842104
417.0,9.856031
417.5,9.869993
418.0,9.883986
418.5,9.898015
419.0,9.912086
419.5,9.926208
420.0,9.940374
420.5,9.954586
421.0,9.968835
421.5,9.983119
422.0,9.997443
422.5,10.011808
423.0,10.026242
423.5,10.040729
424.0,10.055279
424.5,10.069889
425.0,10.084569
425.5,10.099316
426.0,10.114120
426.5,10.128977
427.0,10.143878
427.5,10.158823
428.0,10.173813
428.5,10.188850
429.0,10.203936
429.5,10.219072
430.0,10.234257
430.5,10.249493
431.0,10.264779
431.5,10.280118
432.0,10.295510
432.5,10.310952
433.0,10.326453
433.5,10.342007
434.0,10.357622
434.5,10.373291
435.0,10.389015
435.5,10.404784
436.0,10.420595
436.5,10.436460
437.0,10.452384
437.5,10.468376
438.0,10.484433
438.5,10.500557
439.0,10.516750
439.5,10.533004
440.0,10.549327
440.5,10.565714
441.0,10.582164
441.5,10.598680
442.0,10.615257
442.5,10.631898
443.0,10.648617
443.5,10.665413
444.0,10.682295
444.5,10.699273
445.0,10.716345
445.5,10.733512
446.0,10.750793
446.5,10.768178
447.0,10.785666
447.5,10.803255
448.0,10.820939
448.5,10.838713
449.0,10.856566
449.5,10.874498
450.0,10.892511
450.5,10.910610
451.0,10.928812
451.5,10.947104
452.0,10.965489
452.5,10.983968
453.0,11.002538
453.5,11.021202
454.0,11.039964
454.5,11.058818
455.0,11.077766
455.5,11.096807
456.0,11.115948
456.5,11.135192
457.0,11.154541
457.5,11.173993
458.0,11.193550
458.5,11.213210
459.0,11.232972
459.5,11.252837
460.0,11.272803
460.5,11.292872
461.0,11.313070
461.5,11.333405
462.0,11.353869
462.5,11.374462
463.0,11.395178
463.5,11.416011
464.0,11.436957
464.5,11.458015
465.0,11.479183
465.5,11.500484
466.0,11.521955
466.5,11.543595
467.0,11.565398
467.5,11.587361
468.0,11.609473
468.5,11.631728
469.0,11.654118
469.5,11.676628
470.0,11.699269
470.5,11.722094
471.0,11.745119
471.5,11.768328
472.0,11.791709
472.5,11.815267
473.0,11.838986
473.5,11.862872
474.0,11.886924
474.5,11.911122
475.0,11.935514
475.5,11.960097
476.0,11.984868
476.5,12.009816
477.0,12.034941
477.5,12.060233
478.0,12.085693
478.5,12.111308
479.0,12.137068
479.5,12.163007
480.0,12.189154
480.5,12.215497
481.0,12.242027
481.5,12.268747
482.0,12.295643
482.5,12.322702
483.0,12.349918
483.5,12.377272
484.0,12.404807
484.5,12.432533
485.0,12.460445
485.5,12.488532
486.0,12.516784
486.5,12.545195
487.0,12.573756
487.5,12.602465
488.0,12.631690
488.5,12.661334
489.0,12.691216
489.5,12.721318
490.0,12.751627
490.5,12.782122
491.0,12.812786
491.5,12.843606
492.0,12.874567
492.5,12.905505
493.0,12.936615
493.5,12.967951
494.0,12.999504
494.5,13.031262
495.0,13.063216
495.5,13.095352
496.0,13.127659
496.5,13.160120
497.0,13.192722
497.5,13.225552
498.0,13.258582
498.5,13.291784
499.0,13.325124
499.5,13.358563
500.0,13.392066
500.5,13.425600
501.0,13.459230
501.5,13.493106
502.0,13.527027
502.5,13.560961
503.0,13.594872
503.5,13.628729
504.0,13.662501
504.5,13.696152
505.0,13.729657
505.5,13.763638
506.0,13.797582
506.5,13.831416
507.0,13.865109
507.5,13.898644
508.0,13.931995
508.5,13.965136
509.0,13.998046
509.5,14.030560
510.0,14.062886
510.5,14.095097
511.0,14.127166
511.5,14.159075
512.0,14.190804
512.5,14.222330
513.0,14.253629
513.5,14.284672
514.0,14.315531
514.5,14.346251
515.0,14.376811
515.5,14.407190
516.0,14.437379
516.5,14.467361
517.0,14.497125
517.5,14.526633
518.0,14.555705
518.5,14.584625
519.0,14.613414
519.5,14.642061
520.0,14.670570
520.5,14.698937
521.0,14.727160
521.5,14.755231
522.0,14.783107
522.5,14.810826
523.0,14.838441
523.5,14.865955
524.0,14.893364
524.5,14.920659
525.0,14.947835
525.5,14.974888
526.0,15.001813
526.5,15.028598
527.0,15.055290
527.5,15.081890
528.0,15.108387
528.5,15.134781
529.0,15.161069
529.5,15.187240
530.0,15.213299
530.5,15.239239
531.0,15.265085
531.5,15.290855
532.0,15.316539
532.5,15.342136
533.0,15.367638
533.5,15.393051
534.0,15.418361
534.5,15.443567
535.0,15.468657
535.5,15.493645
536.0,15.518561
536.5,15.543414
537.0,15.568190
537.5,15.592895
538.0,15.617517
538.5,15.642064
539.0,15.666525
539.5,15.690903
540.0,15.715191
540.5,15.739420
541.0,15.763594
541.5,15.787708
542.0,15.811763
542.5,15.835749
543.0,15.859665
543.5,15.883506
544.0,15.907268
544.5,15.930948
545.0,15.954556
545.5,15.978119
546.0,16.001637
546.5,16.025099
547.0,16.048506
547.5,16.071859
548.0,16.095148
548.5,16.118376
549.0,16.141539
549.5,16.164627
550.0,16.187668
550.5,16.210676
551.0,16.233644
551.5,16.256569
552.0,16.279448
552.5,16.302280
553.0,16.325056
553.5,16.347782
554.0,16.370455
554.5,16.393070
555.0,16.415667
555.5,16.438238
556.0,16.460775
556.5,16.483274
557.0,16.505737
557.5,16.528160
558.0,16.550539
558.5,16.572878
559.0,16.595167
559.5,16.617413
560.0,16.639618
560.5,16.661798
561.0,16.683950
561.5,16.706074
562.0,16.728165
562.5,16.750225
563.0,16.772251
563.5,16.794241
564.0,16.816193
564.5,16.838104
565.0,16.859976
565.5,16.881811
566.0,16.903624
566.5,16.925407
567.0,16.947168
567.5,16.968903
568.0,16.990610
568.5,17.012285
569.0,17.033928
569.5,17.055540
570.0,17.077118
570.5,17.098658
571.0,17.120163
571.5,17.141649
572.0,17.163116
572.5,17.184563
573.0,17.205984
573.5,17.227386
574.0,17.248760
574.5,17.270109
575.0,17.291428
575.5,17.312717
576.0,17.333971
576.5,17.355190
577.0,17.376385
577.5,17.397564
578.0,17.418726
578.5,17.439869
579.0,17.460999
579.5,17.482105
580.0,17.503187
580.5,17.524248
581.0,17.545282
581.5,17.566286
582.0,17.587263
582.5,17.608213
583.0,17.629150
583.5,17.650078
584.0,17.670992
584.5,17.691896
585.0,17.712784
585.5,17.733660
586.0,17.754517
586.5,17.775356
587.0,17.796177
587.5,17.816978
588.0,17.837757
588.5,17.858509
589.0,17.879251
589.5,17.899984
590.0,17.920704
590.5,17.941414
591.0,17.962111
591.5,17.982794
592.0,18.003460
592.5,18.024107
593.0,18.044737
593.5,18.065342
594.0,18.085926
594.5,18.106491
595.0,18.127045
595.5,18.147593
596.0,18.168133
596.5,18.188663
597.0,18.209185
597.5,18.229694
598.0,18.250195
598.5,18.270681
599.0,18.291157
599.5,18.311617
600.0,18.332064
600.5,18.352493
601.0,18.372877
601.5,18.393244
602.0,18.413601
602.5,18.433949
603.0,18.454279
603.5,18.474594
604.0,18.494892
604.5,18.515169
605.0,18.535425
605.5,18.555658
606.0,18.575865
606.5,18.596041
607.0,18.616188
607.5,18.636290
608.0,18.656363
608.5,18.676414
609.0,18.696442
609.5,18.716444
610.0,18.736420
610.5,18.756371
611.0,18.776293
611.5,18.796183
612.0,18.816040
612.5,18.835863
613.0,18.855652
613.5,18.875401
614.0,18.895103
614.5,18.914772
615.0,18.934414
615.5,18.954021
616.0,18.973595
616.5,18.993135
617.0,19.012636
617.5,19.032099
618.0,19.051523
618.5,19.070906
619.0,19.090250
619.5,19.109550
620.0,19.128811
620.5,19.148048
621.0,19.167295
621.5,19.186522
622.0,19.205725
622.5,19.224909
623.0,19.244072
623.5,19.263216
624.0,19.282343
624.5,19.301451
625.0,19.320538
625.5,19.339609
626.0,19.358664
626.5,19.377699
627.0,19.396717
627.5,19.415749
628.0,19.434786
628.5,19.453833
629.0,19.472904
629.5,19.491991
630.0,19.511093
630.5,19.530210
631.0,19.549339
631.5,19.568476
632.0,19.587610
632.5,19.606743
633.0,19.625864
633.5,19.644962
634.0,19.664034
634.5,19.683088
635.0,19.702112
635.5,19.721113
636.0,19.740099
636.5,19.759081
637.0,19.778074
637.5,19.797075
638.0,19.816065
638.5,19.835037
639.0,19.853975
639.5,19.872873
640.0,19.891729
640.5,19.910580
641.0,19.929453
641.5,19.948320
642.0,19.967186
642.5,19.986050
643.0,20.004910
643.5,20.023758
644.0,20.042595
644.5,20.061417
645.0,20.080215
645.5,20.098995
646.0,20.117748
646.5,20.136475
647.0,20.155176
647.5,20.173864
648.0,20.192545
648.5,20.211216
649.0,20.229879
649.5,20.248529
650.0,20.267166
650.5,20.285791
651.0,20.304403
651.5,20.323000
652.0,20.341581
652.5,20.360149
653.0,20.378696
653.5,20.397221
654.0,20.415739
654.5,20.434248
655.0,20.452749
655.5,20.471231
656.0,20.489700
656.5,20.508158
657.0,20.526602
657.5,20.545034
658.0,20.563454
658.5,20.581860
659.0,20.600246
659.5,20.618645
660.0,20.637054
660.5,20.655460
661.0,20.673861
661.5,20.692249
662.0,20.710630
662.5,20.728992
663.0,20.747343
663.5,20.765676
664.0,20.783993
664.5,20.802292
665.0,20.820566
665.5,20.838818
666.0,20.857054
666.5,20.875290
667.0,20.893522
667.5,20.911751
668.0,20.929972
668.5,20.948185
669.0,20.966393
669.5,20.984587
670.0,21.002766
670.5,21.020933
671.0,21.039083
671.5,21.057224
672.0,21.075365
672.5,21.093512
673.0,21.111656
673.5,21.129801
674.0,21.147940
674.5,21.166075
675.0,21.184202
675.5,21.202318
676.0,21.220419
676.5,21.238503
677.0,21.256567
677.5,21.274611
678.0,21.292643
678.5,21.310677
679.0,21.328709
679.5,21.346739
680.0,21.364763
680.5,21.382784
681.0,21.400795
681.5,21.418793
682.0,21.436779
682.5,21.454752
683.0,21.472710
683.5,21.490646
684.0,21.508572
684.5,21.526493
685.0,21.544418
685.5,21.562338
686.0,21.580254
686.5,21.598164
687.0,21.616066
687.5,21.633959
688.0,21.651840
688.5,21.669706
689.0,21.687555
689.5,21.705381
690.0,21.723186
690.5,21.740971
691.0,21.758745
691.5,21.776510
692.0,21.794268
692.5,21.812016
693.0,21.829754
693.5,21.847477
694.0,21.865183
694.5,21.882872
695.0,21.900539
695.5,21.918186
696.0,21.935814
696.5,21.953402
697.0,21.970963
697.5,21.988506
698.0,22.006035
698.5,22.023542
699.0,22.041033
699.5,22.058508
700.0,22.075964
700.5,22.093403
701.0,22.110825
701.5,22.128227
702.0,22.145609
702.5,22.162971
703.0,22.180309
703.5,22.197628
704.0,22.214930
704.5,22.232212
705.0,22.249474
705.5,22.266712
706.0,22.283930
706.5,22.301125
707.0,22.318295
707.5,22.335442
708.0,22.352566
708.5,22.369667
709.0,22.386745
709.5,22.403803
710.0,22.420843
710.5,22.437866
711.0,22.454870
711.5,22.471853
712.0,22.488821
712.5,22.505764
713.0,22.522690
713.5,22.539593
714.0,22.556473
714.5,22.573334
715.0,22.590176
715.5,22.606998
716.0,22.623802
716.5,22.640594
717.0,22.657377
717.5,22.674147
718.0,22.690899
718.5,22.707638
719.0,22.724361
719.5,22.741070
720.0,22.757765
720.5,22.774445
721.0,22.791113
721.5,22.807766
722.0,22.824406
722.5,22.841034
723.0,22.857643
723.5,22.874235
724.0,22.890814
724.5,22.907381
725.0,22.923935
725.5,22.940477
726.0,22.957010
726.5,22.973536
727.0,22.990051
727.5,23.006554
728.0,23.023041
728.5,23.039511
729.0,23.055964
729.5,23.072399
730.0,23.088821
730.5,23.105230
731.0,23.121628
731.5,23.138012
732.0,23.154385
732.5,23.170750
733.0,23.187103
733.5,23.203447
734.0,23.219784
734.5,23.236109
735.0,23.252426
735.5,23.268728
736.0,23.285023
736.5,23.301308
737.0,23.317579
737.5,23.333839
738.0,23.350088
738.5,23.366327
739.0,23.382555
739.5,23.398769
740.0,23.414976
740.5,23.431166
741.0,23.447344
741.5,23.463507
742.0,23.479652
742.5,23.495781
743.0,23.511894
743.5,23.527992
744.0,23.544077
744.5,23.560150
745.0,23.576208
745.5,23.592255
746.0,23.608282
746.5,23.624292
747.0,23.640291
747.5,23.656275
748.0,23.672247
748.5,23.688200
749.0,23.704142
749.5,23.720070
750.0,23.735983
750.5,23.751881
751.0,23.767763
751.5,23.783628
752.0,23.799473
752.5,23.815298
753.0,23.831108
753.5,23.846897
754.0,23.862673
754.5,23.878431
755.0,23.894178
755.5,23.909910
756.0,23.925627
756.5,23.941326
757.0,23.957008
757.5,23.972679
758.0,23.988329
758.5,24.003963
759.0,24.019581
759.5,24.035181
760.0,24.050766
760.5,24.066330
761.0,24.081886
761.5,24.097437
762.0,24.112974
762.5,24.128498
763.0,24.144009
763.5,24.159502
764.0,24.174982
764.5,24.190445
765.0,24.205894
765.5,24.221331
766.0,24.236750
766.5,24.252155
767.0,24.267544
767.5,24.282921
768.0,24.298281
768.5,24.313627
769.0,24.328959
769.5,24.344278
770.0,24.359585
770.5,24.374878
771.0,24.390156
771.5,24.405424
772.0,24.420677
772.5,24.435919
773.0,24.451145
773.5,24.466360
774.0,24.481560
774.5,24.496748
775.0,24.511919
775.5,24.527077
776.0,24.542219
776.5,24.557344
